MainID,n_obs,start,end,span,n_missing_years,n_zero,onset_year,censor_year,n_origins,n_pos,n_neg,first_origin,last_origin,event_in_eligible_window,TaxonName,TaxonomicClass,BiotopeType,Country,Continent,SamplingProtocol,SamplingUnits,SamplingEffort,SpatialDensity,Reliability,DatasetLength,SamplingFrequency,restricted,Notes,DataSourceID,LocationID,TaxonID,LongDD,LatDD
145,63,1919,1981,63,0,0,,,29,0,29,1948.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,20,54,-125.0,55.0
146,63,1919,1981,63,0,2,1926.0,1926.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,21,54,-98.0,55.0
147,63,1919,1981,63,0,21,1927.0,1927.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,22,54,-67.0,47.0
148,31,1951,1981,31,0,1,1958.0,1958.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,31.0,1.0,False,None,12,23,54,-53.0,48.0
149,63,1919,1981,63,0,0,,1981.0,28,0,28,1948.0,1975.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,24,54,-100.0,67.0
150,39,1943,1981,39,0,2,,,5,0,5,1972.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,39.0,1.0,False,None,12,25,54,-63.0,45.0
151,63,1919,1981,63,0,0,1930.0,1930.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,26,54,-88.0,52.0
152,63,1919,1981,63,0,37,1928.0,1928.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,27,54,-63.0,47.0
153,63,1919,1981,63,0,0,1931.0,1931.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,28,54,-73.0,52.0
154,63,1919,1981,63,0,0,1927.0,1927.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,None,12,29,54,-104.0,55.0
155,59,1923,1981,59,0,1,1946.0,1946.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,59.0,1.0,False,None,12,30,54,-155.0,65.0
156,63,1919,1981,63,0,0,,,29,0,29,1948.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,63.0,1.0,False,Total catch including  provinces and/or years with missing data,12,80,54,-98.0,60.0
157,19,1951,1981,31,12,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,31.0,1.0,False,None,12,31,54,-87.0,33.0
158,43,1937,1981,45,2,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,45.0,1.0,False,None,12,32,54,-155.0,65.0
159,21,1958,1981,24,3,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,24.0,1.0,False,None,12,34,54,-98.0,34.0
160,32,1949,1981,33,1,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,33.0,1.0,False,None,12,35,54,-119.0,37.0
161,18,1955,1981,27,9,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,27.0,1.0,False,None,12,36,54,-116.0,38.0
162,22,1960,1981,22,0,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,22.0,1.0,False,None,12,37,54,-73.0,42.0
163,36,1943,1981,39,3,0,1949.0,1949.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,39.0,1.0,False,None,12,40,54,-83.0,33.0
164,42,1939,1981,43,1,5,,,5,0,5,1972.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,43.0,1.0,False,None,12,41,54,-114.0,44.0
165,15,1961,1981,21,6,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,21.0,1.0,False,None,12,42,54,-89.0,39.0
166,39,1943,1981,39,0,2,1949.0,1949.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,39.0,1.0,False,None,12,43,54,-86.0,40.0
167,39,1943,1981,39,0,0,,,5,0,5,1972.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,39.0,1.0,False,None,12,44,54,-94.0,42.0
168,30,1948,1981,34,4,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,34.0,1.0,False,None,12,45,54,-97.0,39.0
169,22,1960,1981,22,0,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,22.0,1.0,False,None,12,46,54,-85.0,38.0
170,19,1963,1981,19,0,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,19.0,1.0,False,None,12,47,54,-97.0,31.0
171,31,1949,1981,33,2,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,33.0,1.0,False,None,12,48,54,-69.0,45.0
172,20,1961,1981,21,1,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,21.0,1.0,False,None,12,49,54,-76.0,39.0
173,27,1955,1981,27,0,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,27.0,1.0,False,None,12,50,54,-73.0,42.0
174,44,1936,1981,46,2,2,1948.0,1948.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,46.0,1.0,False,None,12,51,54,-85.0,44.0
175,39,1941,1981,41,2,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,41.0,1.0,False,None,12,52,54,-95.0,46.0
176,23,1946,1981,36,13,0,1955.0,1955.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,36.0,1.0,False,None,12,53,54,-90.0,33.0
177,36,1946,1981,36,0,0,,,2,0,2,1975.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,36.0,1.0,False,None,12,54,54,-98.0,38.0
178,46,1935,1981,47,1,0,1949.0,1949.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,47.0,1.0,False,None,12,55,54,-110.0,47.0
179,42,1937,1981,45,3,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,45.0,1.0,False,None,12,56,54,-110.0,42.0
180,22,1949,1981,33,11,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,33.0,1.0,False,None,12,57,54,-113.0,39.0
181,39,1940,1981,42,3,1,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,42.0,1.0,False,None,12,58,54,-72.0,44.0
182,21,1949,1981,33,12,0,1970.0,1955.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,33.0,1.0,False,None,12,59,54,-74.0,41.0
183,33,1938,1981,44,11,0,1969.0,1969.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,44.0,1.0,False,None,12,60,54,-114.0,34.0
184,36,1938,1981,44,8,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,44.0,1.0,False,None,12,61,54,-73.0,41.0
185,26,1949,1981,33,7,1,1963.0,1955.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,33.0,1.0,False,None,12,62,54,-79.0,36.0
186,42,1940,1981,42,0,5,1949.0,1949.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,42.0,1.0,False,None,12,63,54,-100.0,47.0
187,27,1949,1981,33,6,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,33.0,1.0,False,None,12,64,54,-83.0,40.0
188,17,1960,1981,22,5,0,,1969.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,22.0,1.0,False,None,12,65,54,-97.0,36.0
189,45,1934,1981,48,3,0,,,3,0,3,1974.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,None,12,67,54,-78.0,41.0
190,39,1937,1981,45,6,0,1961.0,1956.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,45.0,1.0,False,None,12,70,54,-100.0,44.0
191,35,1937,1981,45,10,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,45.0,1.0,False,None,12,72,54,-99.0,32.0
192,44,1935,1981,47,3,0,,,9,0,9,1964.0,1972.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,47.0,1.0,False,None,12,73,54,-112.0,39.0
193,28,1949,1981,33,5,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,33.0,1.0,False,None,12,74,54,-73.0,44.0
194,25,1955,1981,27,2,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,27.0,1.0,False,None,12,75,54,-78.0,38.0
195,24,1956,1981,26,2,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,26.0,1.0,False,None,12,76,54,-120.0,48.0
196,34,1948,1981,34,0,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,34.0,1.0,False,None,12,77,54,-80.0,38.0
197,44,1934,1981,48,4,0,,,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,None,12,78,54,-90.0,44.0
198,46,1934,1981,48,2,0,1962.0,1962.0,0,0,0,,,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,None,12,79,54,-108.0,43.0
199,48,1934,1981,48,0,0,,,14,0,14,1963.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,Total catch including  states and/or years with missing data,12,81,54,-95.0,40.0
200,51,1931,1981,51,0,0,,,17,0,17,1960.0,1976.0,False,Castor canadensis,Mammalia,Unspecified habitat or no information,Multiple or International jurisdiction,North America,Count,All Individuals,Sample,None,1.0,51.0,1.0,False,Total catch including  states/provinces and/or years with missing data  See Main ID 9721. Ostensibly same data from different source. See also Main ID 9735,12,82,54,-100.0,45.0
201,20,1962,1981,20,0,1,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,20.0,1.0,False,None,12,20,91,-125.0,55.0
202,62,1920,1981,62,0,0,1948.0,1948.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,62.0,1.0,False,None,12,22,91,-67.0,47.0
203,62,1920,1981,62,0,0,1929.0,1929.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,62.0,1.0,False,None,12,25,91,-63.0,45.0
204,46,1936,1981,46,0,0,,,12,0,12,1965.0,1976.0,False,Lynx rufus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,46.0,1.0,False,None,12,28,91,-73.0,52.0
205,58,1920,1981,62,4,6,1940.0,1940.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,62.0,1.0,False,None,12,29,91,-104.0,55.0
206,62,1920,1981,62,0,0,1950.0,1950.0,1,1,0,1949.0,1949.0,True,Lynx rufus,Mammalia,Unspecified habitat or no information,Canada,North America,Count,All Individuals,Sample,None,1.0,62.0,1.0,False,Total catch including  provinces and/or years with missing data,12,80,91,-98.0,60.0
207,40,1938,1981,44,4,0,1949.0,1949.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,44.0,1.0,False,None,12,34,91,-98.0,34.0
208,45,1934,1981,48,3,0,1948.0,1948.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,None,12,35,91,-119.0,37.0
209,34,1940,1981,42,8,0,1947.0,1947.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,42.0,1.0,False,None,12,36,91,-116.0,38.0
210,21,1933,1955,23,2,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,23.0,1.0,False,None,12,37,91,-73.0,42.0
211,26,1946,1981,36,10,0,1963.0,1963.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,36.0,1.0,False,None,12,39,91,-82.0,30.0
212,22,1956,1981,26,4,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,26.0,1.0,False,None,12,41,91,-114.0,44.0
213,30,1947,1981,35,5,3,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,35.0,1.0,False,None,12,45,91,-97.0,39.0
214,23,1949,1973,25,2,1,,1973.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,25.0,1.0,False,None,12,46,91,-85.0,38.0
215,36,1943,1981,39,3,1,1949.0,1949.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,39.0,1.0,False,None,12,47,91,-97.0,31.0
216,40,1934,1981,48,8,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,None,12,48,91,-69.0,45.0
217,16,1934,1950,17,1,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,17.0,1.0,False,None,12,50,91,-73.0,42.0
218,32,1936,1981,46,14,0,1963.0,1958.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,46.0,1.0,False,None,12,51,91,-85.0,44.0
219,43,1934,1981,48,5,0,1962.0,1962.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,None,12,52,91,-95.0,46.0
220,23,1934,1962,29,6,2,1947.0,1947.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,29.0,1.0,False,None,12,53,91,-90.0,33.0
221,22,1955,1976,22,0,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,22.0,1.0,False,None,12,54,91,-98.0,38.0
222,31,1950,1981,32,1,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,32.0,1.0,False,None,12,55,91,-110.0,47.0
223,38,1943,1981,39,1,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,39.0,1.0,False,None,12,56,91,-110.0,42.0
224,14,1968,1981,14,0,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,14.0,1.0,False,None,12,57,91,-113.0,39.0
225,47,1934,1981,48,1,1,1951.0,1951.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,48.0,1.0,False,None,12,58,91,-72.0,44.0
226,36,1940,1981,42,6,0,1956.0,1956.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,42.0,1.0,False,None,12,60,91,-114.0,34.0
227,38,1940,1981,42,4,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,42.0,1.0,False,None,12,62,91,-79.0,36.0
228,40,1941,1981,41,1,0,1947.0,1947.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,41.0,1.0,False,None,12,63,91,-100.0,47.0
229,33,1939,1981,43,10,0,1948.0,1948.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,43.0,1.0,False,None,12,65,91,-97.0,36.0
230,41,1938,1981,44,3,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,44.0,1.0,False,None,12,66,91,-120.0,44.0
231,23,1935,1968,34,11,3,1941.0,1941.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,34.0,1.0,False,None,12,67,91,-78.0,41.0
232,16,1962,1981,20,4,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,20.0,1.0,False,None,12,69,91,-81.0,34.0
233,18,1957,1980,24,6,0,,1980.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,24.0,1.0,False,None,12,70,91,-100.0,44.0
234,24,1954,1981,28,4,0,1969.0,1969.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,28.0,1.0,False,None,12,71,91,-86.0,36.0
235,23,1956,1981,26,3,0,,,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,26.0,1.0,False,None,12,72,91,-99.0,32.0
236,37,1941,1981,41,4,0,1956.0,1956.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,41.0,1.0,False,None,12,75,91,-78.0,38.0
237,38,1937,1981,45,7,3,1951.0,1951.0,0,0,0,,,False,Lynx rufus,Mammalia,Unspecified habitat or no information,USA,North America,Count,All Individuals,Sample,None,1.0,45.0,1.0,False,None,12,76,91,-120.0,48.0
